study.id,publication,pubyear,location,Latitude,Longitude,microbial.NAme,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,fiNAl.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,NAtive,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,xe.1,RRpH,yield,xc.2,xe.2,RRyield,plant.biomass,xc.3,xe.3,RRbiomass,leaf.biomass,xc.4,xe.4,RRleaf_biomass,shoot.biomass,xc.5,xe.5,RRshoot_biomass,root.biomass,xc.6,xe.6,RRroot_biomass,plant_p_leaf,xc.7,xe.7,RR_pleaf,plant_p_grain,xc.8,xe.8,RR_pgrain,plant_p_shoot,xc.9,xe.9,RR_pshoot,plant_p_root,xc.10,xe.10,RR_proot,plant_p,xc.11,xe.11,RR_pplant,RR,Vi
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,500000000,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,40,Short-term,ap,olsen,mg/kg,32.5452,4.3739,4,71.9795,2.5512,4,ph,7.95816,8.0151,0.007129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.16,-0.166391,NA,0.3,0.15,-0.693147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793751464,0.004829538
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,500000000,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,60,Short-term,ap,olsen,mg/kg,24.9075,2.9157,4,33.3623,8.3827,4,ph,7.55662,8.06556,0.065179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.61,-0.162327,NA,0.61,0.95,0.443003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292257557,0.019209057
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,20,Short-term,ap,olsen,mg/kg,56.5841,8.7472,4,42.5138,12.7563,4,ph,8.18114,8.35639,0.021195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.13,-0.613104,NA,0.03,0.02,-0.405465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.285899298,0.028481953
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,40,Short-term,ap,olsen,mg/kg,32.5452,4.3739,4,88.0877,1.8227,4,ph,7.95816,7.9381,-0.002524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.45,0.056753,NA,0.3,0.41,0.312375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995703017,0.004622517
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,60,Short-term,ap,olsen,mg/kg,24.9075,2.9157,4,43.6391,7.6537,4,ph,7.55662,7.64258,0.011311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.86,-0.070856,NA,0.61,0.99,0.484246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560784575,0.011115915
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,20,Short-term,ap,olsen,mg/kg,56.5841,8.7472,4,41.1277,6.5604,4,ph,8.18114,8.53608,0.04247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.21,-0.133531,NA,0.03,0.05,0.510826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.319046167,0.012335425
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,40,Short-term,ap,olsen,mg/kg,32.5452,4.3739,4,46.2463,6.1959,4,ph,7.95816,8.06199,0.012963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.29,-0.060169,NA,0.3,1.04,1.243194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351351568,0.009002879
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,60,Short-term,ap,olsen,mg/kg,24.9075,2.9157,4,128.267,6.56,4,ph,7.55662,7.49861,-0.007706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,1.77,-0.550698,NA,0.61,1.78,1.07091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.638945066,0.004079737
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,(zea mays l. cv 3321 limagrain,crop,40,Short-term,ap,olsen,mg/kg,11.1,1.21,10,12.1,1.46,10,ph,8.36,8.3,-0.007203,NA,73,71,-0.02778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,-0.025975,NA,320,320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086260344,0.002644208
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,(zea mays l. cv 3322 limagrain,crop,40,Short-term,ap,olsen,mg/kg,15,0.73,10,15.02,1.1,10,ph,8.7,8.68,-0.002301,NA,73,71,-0.02778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,-0.025975,NA,320,320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001332445,0.000773191
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,nk,NA,no NAtive,maize,(zea mays l. cv 3323 limagrain,crop,40,Short-term,ap,olsen,mg/kg,14.3,1.66,10,17.9,1.78,10,ph,8.18,8.08,-0.0123,NA,100,118,0.165514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,61,0.282232,NA,370,490,0.280902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224541176,0.002336406
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,nk,NA,no NAtive,maize,(zea mays l. cv 3324 limagrain,crop,40,Short-term,ap,olsen,mg/kg,18.6,0.8,10,20.8,1.2,10,ph,8.68,8.57,-0.012754,NA,100,118,0.165514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,61,0.282232,NA,370,490,0.280902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111791406,0.000517833
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,(zea mays l. cv 3325 limagrain,crop,40,Short-term,ap,olsen,mg/kg,18.9,2.1,10,22,1.3,10,ph,8.13,8.13,0,NA,110,122,0.103541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,73,0.339216,NA,420,520,0.213574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151880531,0.001583741
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,(zea mays l. cv 3326 limagrain,crop,40,Short-term,ap,olsen,mg/kg,27.5,2.3,10,31.1,1.89,10,ph,8.56,8.57,0.001168,NA,110,122,0.103541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,73,0.339216,NA,420,520,0.213574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123021815,0.001068824
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,(zea mays l. cv 3321 limagrain,crop,40,Short-term,ap,olsen,mg/kg,10.5,0.55,10,11.2,0.69,10,ph,8.36,8.3,-0.007203,NA,73,71,-0.02778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,-0.025975,NA,320,320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064538521,0.00065392
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,(zea mays l. cv 3322 limagrain,crop,40,Short-term,ap,olsen,mg/kg,13,0.64,10,13.9,1.49,10,ph,8.7,8.68,-0.002301,NA,73,71,-0.02778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,-0.025975,NA,320,320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066939483,0.001391427
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,nk,NA,no NAtive,maize,(zea mays l. cv 3323 limagrain,crop,40,Short-term,ap,olsen,mg/kg,12.3,0.78,10,13.3,0.66,10,ph,8.18,8.08,-0.0123,NA,100,118,0.165514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,61,0.282232,NA,370,490,0.280902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078164773,0.000648396
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,nk,NA,no NAtive,maize,(zea mays l. cv 3324 limagrain,crop,40,Short-term,ap,olsen,mg/kg,14.8,0.64,10,16.5,0.36,10,ph,8.68,8.57,-0.012754,NA,100,118,0.165514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,61,0.282232,NA,370,490,0.280902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1087332,0.000234601
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,rhizosphere,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,(zea mays l. cv 3325 limagrain,crop,40,Short-term,ap,olsen,mg/kg,13.9,0.96,10,16.8,1.21,10,ph,8.13,8.13,0,NA,110,122,0.103541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,73,0.339216,NA,420,520,0.213574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189490046,0.000995737
16,"cozzolino, vincenza(2013)",2013,castel volturno,41.0333,13.9333,glomus intraradices,amf,amf,field,amf commercial inoculum,none,amf inoculum yes,"100 amf infective propagules /g product, 25kg/ha",NA,field,2500000,6.39794,propagules/ha soil,yes,soils,farmland,cropland,vertic xerofluven,sandy,bulk,8.7,0.939519,NA,NA,10.5,1.021189,1.3,0.113943,NA,NA,NA,NA,NA,NA,NA,NA,12,1.079181,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,(zea mays l. cv 3326 limagrain,crop,40,Short-term,ap,olsen,mg/kg,19.5,0.64,10,22.2,0.64,10,ph,8.56,8.57,0.001168,NA,110,122,0.103541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,73,0.339216,NA,420,520,0.213574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129677823,0.000190829
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,90-120 propagules /10g,NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,turmeric,curcuma longa l.,herbaceous plants,90,Short-term,ap,bray,mg/kg,5.2,0.29,5,7.1,0.52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.311436158,0.001694844
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,90-120 propagules /10g,NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,turmeric,curcuma longa l.,herbaceous plants,150,Medium-term,ap,bray,mg/kg,2.53,0.33,5,3.81,0.22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.409409886,0.004069492
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,90-120 propagules /10g,NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,turmeric,curcuma longa l.,herbaceous plants,210,Medium-term,ap,bray,mg/kg,0.56,0.13,5,1.49,0.14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.978594615,0.012543747
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.,bacillus megaterium",mix,mix,greenhouse,mix inoculum,none,mix yes,"90-120 propagules /10g, 1.2*109-2*109 cfu/ml",NA,2.5kg,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,turmeric,curcuma longa l.,herbaceous plants,90,Short-term,ap,bray,mg/kg,5.2,0.29,5,8.2,0.18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,26.065137,1.350647,NA,NA,NA,NA,NA,NA,NA,NA,0.455475529,0.000718413
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.,bacillus megaterium",mix,mix,greenhouse,mix inoculum,none,mix yes,"90-120 propagules /10g, 1.2*109-2*109 cfu/ml",NA,2.5kg,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,turmeric,curcuma longa l.,herbaceous plants,150,Medium-term,ap,bray,mg/kg,2.53,0.33,5,4.64,0.14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,26.065137,1.350647,NA,NA,NA,NA,NA,NA,NA,NA,0.606495063,0.003584721
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.,bacillus megaterium",mix,mix,greenhouse,mix inoculum,none,mix yes,"90-120 propagules /10g, 1.2*109-2*109 cfu/ml",NA,2.5kg,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,turmeric,curcuma longa l.,herbaceous plants,210,Medium-term,ap,bray,mg/kg,0.56,0.13,5,2.44,0.24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,26.065137,1.350647,NA,NA,NA,NA,NA,NA,NA,NA,1.471816535,0.012713025
